file,layer,priority,section
apps/api/src/modules/dairy/dto/create-dairy-membership.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/dto/create-mcc-centre.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/dto/create-milk-bill.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/dto/create-milk-collection.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/dto/create-milk-rate-card.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/dto/query-bmc-unit.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/dto/query-dairy-membership.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/dto/query-mcc-centre.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/dto/query-milk-bill.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/dto/query-milk-collection.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/dto/query-milk-rate-card.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/dto/update-mcc-centre.dto.ts,DTO (update),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/events/dairy.publisher.ts,Event Publisher,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/events/handlers/payout-completed.handler.ts,Event Handler,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/jobs/adulteration-pattern-scan.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/jobs/bmc-temperature-watch.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/jobs/d2c-route-plan.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/jobs/daily-payout-run.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/jobs/milk-bill-cycle-close.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/policies/dairy.policies.ts,Policies,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/repositories/bmc-unit.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/repositories/coop-resolution.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/repositories/coop-share.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/repositories/coop-vote.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/repositories/d2c-delivery.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/repositories/d2c-plan.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/repositories/d2c-subscription.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/repositories/dairy-membership.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/repositories/mcc-centre.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/repositories/milk-bill.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/repositories/milk-collection.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/repositories/milk-rate-card.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/services/bmc-unit.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/services/dairy-membership.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/services/mcc-centre.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/services/milk-collection.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/dairy/services/milk-rate-card.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/equipment/README.md,Module README,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/__tests__/equipment-asset.service.spec.ts,Test · Unit/Integration,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/__tests__/equipment.e2e-spec.ts,Test · E2E,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/__tests__/tenant-isolation.spec.ts,Test · Tenant Isolation (CI GATE),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/controllers/v1/drones.controller.ts,HTTP Controller v1,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/controllers/v1/equipment.controller.ts,HTTP Controller v1,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/controllers/v1/rentals.controller.ts,HTTP Controller v1,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/domain/drone-flight.entity.ts,Domain · Entity,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/domain/drone-pilot.entity.ts,Domain · Entity,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/domain/drone-registration.entity.ts,Domain · Entity,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/domain/equipment-asset.entity.ts,Domain · Entity,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/domain/equipment-booking.entity.ts,Domain · Entity,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/domain/equipment-booking.state.ts,Domain · State Machine,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/domain/equipment-rate.entity.ts,Domain · Entity,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/domain/equipment.events.ts,Domain · Events,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/domain/maintenance-log.entity.ts,Domain · Entity,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/create-drone-pilot.dto.ts,DTO (create),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/create-drone-registration.dto.ts,DTO (create),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/create-equipment-asset.dto.ts,DTO (create),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/create-equipment-booking.dto.ts,DTO (create),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/create-equipment-rate.dto.ts,DTO (create),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/create-maintenance-log.dto.ts,DTO (create),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/query-drone-pilot.dto.ts,DTO (query),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/query-drone-registration.dto.ts,DTO (query),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/query-equipment-asset.dto.ts,DTO (query),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/query-equipment-booking.dto.ts,DTO (query),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/query-equipment-rate.dto.ts,DTO (query),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/query-maintenance-log.dto.ts,DTO (query),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/dto/update-equipment-asset.dto.ts,DTO (update),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/equipment.module.ts,Module Wiring,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/events/equipment.publisher.ts,Event Publisher,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/events/handlers/payment-succeeded.handler.ts,Event Handler,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/jobs/booking-confirm-timeout.job.ts,Background Job,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/jobs/dgca-licence-expiry.job.ts,Background Job,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/jobs/insurance-rc-expiry-alerts.job.ts,Background Job,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/policies/equipment.policies.ts,Policies,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/repositories/drone-flight.repository.ts,Repository,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/repositories/drone-pilot.repository.ts,Repository,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/repositories/drone-registration.repository.ts,Repository,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/repositories/equipment-asset.repository.ts,Repository,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/repositories/equipment-booking.repository.ts,Repository,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/repositories/equipment-rate.repository.ts,Repository,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/repositories/maintenance-log.repository.ts,Repository,Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/services/drone-registration.service.ts,Application Service (use-case),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/services/equipment-asset.service.ts,Application Service (use-case),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/services/equipment-booking.service.ts,Application Service (use-case),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/services/equipment-rate.service.ts,Application Service (use-case),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/equipment/services/maintenance-log.service.ts,Application Service (use-case),Wave 2 · L,03_api_modules_wave2
apps/api/src/modules/fintech/README.md,Module README,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/__tests__/financial-partner.service.spec.ts,Test · Unit/Integration,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/__tests__/fintech.e2e-spec.ts,Test · E2E,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/__tests__/tenant-isolation.spec.ts,Test · Tenant Isolation (CI GATE),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/controllers/v1/claims.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/controllers/v1/credit-scores.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/controllers/v1/groups.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/controllers/v1/insurance.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/controllers/v1/loan-applications.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/controllers/v1/loan-products.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/controllers/v1/loans.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/controllers/v1/partners.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/bnpl-limit.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/credit-score.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/finance-group.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/financial-partner.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/fintech.events.ts,Domain · Events,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/group-ledger-entry.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/insurance-claim.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/insurance-claim.state.ts,Domain · State Machine,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/insurance-policy.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/insurance-policy.state.ts,Domain · State Machine,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/insurance-product.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/loan-application.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/loan-application.state.ts,Domain · State Machine,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/loan-product.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/loan-repayment.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/loan.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/domain/loan.state.ts,Domain · State Machine,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/create-credit-score.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/create-financial-partner.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/create-loan-application.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/create-loan-product.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/create-loan-repayment.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/create-loan.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/query-credit-score.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/query-financial-partner.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/query-loan-application.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/query-loan-product.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/query-loan-repayment.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/query-loan.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/dto/update-financial-partner.dto.ts,DTO (update),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/events/fintech.publisher.ts,Event Publisher,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/events/handlers/milk-bill-paid.handler.ts,Event Handler,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/events/handlers/order-completed.handler.ts,Event Handler,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/events/handlers/weather-alert-issued.handler.ts,Event Handler,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/fintech.module.ts,Module Wiring,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/jobs/default-early-warning.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/jobs/emi-due-reminders.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/jobs/parametric-trigger-scan.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/jobs/partner-sla-report.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/policies/fintech.policies.ts,Policies,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/repositories/bnpl-limit.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/repositories/credit-score.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/repositories/finance-group.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/repositories/financial-partner.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/repositories/group-ledger-entry.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/repositories/insurance-claim.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/repositories/insurance-policy.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/repositories/insurance-product.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/repositories/loan-application.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/repositories/loan-product.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/repositories/loan-repayment.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/repositories/loan.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/services/credit-score.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/services/financial-partner.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/services/loan-application.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/services/loan-product.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/fintech/services/loan.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/README.md,Module README,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/__tests__/animal-species.service.spec.ts,Test · Unit/Integration,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/__tests__/livestock.e2e-spec.ts,Test · E2E,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/__tests__/tenant-isolation.spec.ts,Test · Tenant Isolation (CI GATE),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/controllers/v1/animals.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/controllers/v1/breeding.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/controllers/v1/outbreaks.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/controllers/v1/vet-bookings.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/controllers/v1/vets.controller.ts,HTTP Controller v1,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/animal-breed.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/animal-health-event.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/animal-species.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/animal.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/animal.state.ts,Domain · State Machine,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/disease-outbreak.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/insemination-record.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/livestock.events.ts,Domain · Events,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/ownership-transfer.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/prescription.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/semen-catalog.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/vet-booking.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/vet-booking.state.ts,Domain · State Machine,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/vet-profile.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/domain/vet-service.entity.ts,Domain · Entity,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/create-animal-breed.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/create-animal-health-event.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/create-animal-species.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/create-animal.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/create-ownership-transfer.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/create-vet-profile.dto.ts,DTO (create),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/query-animal-breed.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/query-animal-health-event.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/query-animal-species.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/query-animal.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/query-ownership-transfer.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/query-vet-profile.dto.ts,DTO (query),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/dto/update-animal-species.dto.ts,DTO (update),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/events/handlers/order-completed.handler.ts,Event Handler,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/events/livestock.publisher.ts,Event Publisher,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/jobs/inaph-sync.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/jobs/outbreak-geofence-alerts.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/jobs/pd-due-bookings.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/jobs/vaccination-reminders.job.ts,Background Job,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/livestock.module.ts,Module Wiring,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/policies/livestock.policies.ts,Policies,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/repositories/animal-breed.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/repositories/animal-health-event.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/repositories/animal-species.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/repositories/animal.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/repositories/disease-outbreak.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/repositories/insemination-record.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/repositories/ownership-transfer.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/repositories/prescription.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/repositories/semen-catalog.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/repositories/vet-booking.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/repositories/vet-profile.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/repositories/vet-service.repository.ts,Repository,Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/services/animal-breed.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/services/animal-health-event.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/services/animal-species.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/services/animal.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/livestock/services/ownership-transfer.service.ts,Application Service (use-case),Wave 2 · XL,03_api_modules_wave2
apps/api/src/modules/memberships/README.md,Module README,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/__tests__/membership-tier.service.spec.ts,Test · Unit/Integration,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/__tests__/memberships.e2e-spec.ts,Test · E2E,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/__tests__/tenant-isolation.spec.ts,Test · Tenant Isolation (CI GATE),Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/controllers/v1/membership-tiers.controller.ts,HTTP Controller v1,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/controllers/v1/memberships.controller.ts,HTTP Controller v1,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/domain/membership-tier.entity.ts,Domain · Entity,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/domain/memberships.events.ts,Domain · Events,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/domain/user-membership.entity.ts,Domain · Entity,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/domain/user-membership.state.ts,Domain · State Machine,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/dto/create-membership-tier.dto.ts,DTO (create),Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/dto/create-user-membership.dto.ts,DTO (create),Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/dto/query-membership-tier.dto.ts,DTO (query),Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/dto/query-user-membership.dto.ts,DTO (query),Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/dto/update-membership-tier.dto.ts,DTO (update),Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/events/handlers/payment-succeeded.handler.ts,Event Handler,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/events/memberships.publisher.ts,Event Publisher,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/jobs/membership-renewals.job.ts,Background Job,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/memberships.module.ts,Module Wiring,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/policies/memberships.policies.ts,Policies,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/repositories/membership-tier.repository.ts,Repository,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/repositories/user-membership.repository.ts,Repository,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/services/membership-tier.service.ts,Application Service (use-case),Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/memberships/services/user-membership.service.ts,Application Service (use-case),Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/promotions/README.md,Module README,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/promotions/__tests__/promotion.service.spec.ts,Test · Unit/Integration,Wave 2 · M,03_api_modules_wave2
apps/api/src/modules/promotions/__tests__/promotions.e2e-spec.ts,Test · E2E,Wave 2 · M,03_api_modules_wave2
